"time","period","gdp","exp","epg","hpr","gdpus","oil","crd","bci"
1999.83333333333,2,NA,NA,0.229313445629094,NA,NA,0.0855083211979146,NA,NA
1999.91666666667,2,0.780844455651852,8.61427943917308,0.31873401908489,0.0238812106722915,1.68530367314723,0.0290255735623393,4.70409796346286,22.5518038471582
2000,2,NA,NA,0.221058779322205,NA,NA,0.00384070459042607,NA,NA
2000.08333333333,2,NA,NA,0.155025665700984,NA,NA,0.0697246906753712,NA,NA
2000.16666666667,2,3.10234145931059,-0.330983666382689,0.153852527536419,0.0670381342136276,0.36110737373285,0.00665942767877326,1.61961140184193,18.8837716921043
2000.25,2,NA,NA,0.184982840562844,NA,NA,-0.157978366011253,NA,NA
2000.33333333333,2,NA,NA,0.0191818443484214,NA,NA,0.148406200993869,NA,NA
2000.41666666667,2,2.19694592200579,3.75780614721322,0.139793643910392,0.0942093216064658,1.81460075458286,0.0775574806530623,1.90053531631349,22.4587982984033
2000.5,2,NA,NA,0.152474576386368,NA,NA,-0.0531500828362135,NA,NA
2000.58333333333,2,NA,NA,0.190767104332095,NA,NA,0.0433802956302252,NA,NA
2000.66666666667,2,3.1559327793909,7.59985031490649,0.112480851624766,0.0778361360830358,0.133466178942498,0.0819647337813629,0.455281701183113,24.9757136474003
2000.75,2,NA,NA,0.120632736145094,NA,NA,-0.0220514978445485,NA,NA
2000.83333333333,2,NA,NA,0.0993670410366628,NA,NA,0.0262209511672817,NA,NA
2000.91666666667,2,0.45055677085557,-0.0366643643008757,0.0935435104565332,0.06145706290976,0.620957650621357,-0.250712627257223,-1.22377366169185,3.7463344494331
2001,2,NA,NA,0.118161731074143,NA,NA,0.0201830796564655,NA,NA
2001.08333333333,2,NA,NA,0.11479733127173,NA,NA,0.0479764158405747,NA,NA
2001.16666666667,2,-0.26459112200552,-7.58804618333189,-0.0377763674335532,0.0319502916828229,-0.285585060820281,-0.0843890726911483,1.40378202676938,-23.7476204783246
2001.25,2,NA,NA,-0.0156568875478488,NA,NA,0.023404323677678,NA,NA
2001.33333333333,2,NA,NA,-0.0437367918862041,NA,NA,0.0660940346022723,NA,NA
2001.41666666667,2,-2.5644725684657,-10.8225371986904,0.0153699581877105,0.0340563119701138,0.582853891868673,-0.022792141352671,2.26433223054056,-26.5403551665531
2001.5,2,NA,NA,-0.0178634789797766,NA,NA,-0.0823795833578296,NA,NA
2001.58333333333,2,NA,NA,-0.033555849990849,NA,NA,0.0396174860721221,NA,NA
2001.66666666667,2,-2.64888822130214,-8.04647455644441,-0.224681409236962,0.0140562972088039,-0.415901766918125,-0.0337159549119561,6.62360447983602,-27.2125161511684
2001.75,2,NA,NA,-0.149923254284619,NA,NA,-0.186430639900982,NA,NA
2001.83333333333,2,NA,NA,-0.0399911649316459,NA,NA,-0.103426491881448,NA,NA
2001.91666666667,2,0.586537704917234,-0.443679592674595,0.0347208541908031,-0.020663597550398,0.272001114104015,-0.00803496621524036,13.6070058166101,-6.07693338577158
2002,2,NA,NA,0.116670461867189,NA,NA,0.0325476580689703,NA,NA
2002.08333333333,2,NA,NA,0.0256903684338518,NA,NA,0.0397247135070606,NA,NA
2002.16666666667,2,3.91774646959835,3.37502007649126,0.108309123607515,-0.0239360207752393,0.870712489066605,0.166455002375213,12.6371665519038,20.0755194780624
2002.25,2,NA,NA,0.0290792584243302,NA,NA,0.0687107281484007,NA,NA
2002.33333333333,2,NA,NA,-0.0102812316362296,NA,NA,0.00826102009109642,NA,NA
2002.41666666667,2,2.56220545739154,5.45809834256898,-0.130641225443555,-0.0235261361059443,0.603905351607459,-0.0474919874444879,12.7700934714665,5.45978183369461
2002.5,2,NA,NA,-0.143688067495691,NA,NA,0.0471968770526157,NA,NA
2002.58333333333,2,NA,NA,-0.144868023637435,NA,NA,0.0357938732201541,NA,NA
